15/05/2014 19:59:55 | ----------------- INICIO DE SESION 192.168.0.128
15/05/2014 20:01:39 | Menú seleccionado: Árbol
15/05/2014 20:01:48 | Menú deseleccionado: Árbol
15/05/2014 20:01:50 | Menú seleccionado: Árbol
15/05/2014 20:01:51 | Menú deseleccionado: Árbol
15/05/2014 20:02:04 | Menú seleccionado: Filtrado y selección
15/05/2014 20:02:04 | Menú deseleccionado: Filtrado y selección
15/05/2014 20:02:04 | Menú seleccionado: Árbol
15/05/2014 20:02:05 | Menú deseleccionado: Árbol
15/05/2014 20:02:05 | Menú seleccionado: Árbol
15/05/2014 20:02:06 | Menú deseleccionado: Árbol
15/05/2014 20:05:11 | ----------------- INICIO DE SESION 192.168.0.128
15/05/2014 20:05:17 | Archivo > Cargar y procesar clase...
15/05/2014 20:05:21 | ¿Habilitar vistas para DYV? Sí
15/05/2014 20:05:26 | Preprocesador: clase cargada: 'C:\Users\Estefania\Desktop\Fib.java'
15/05/2014 20:05:27 | Archivo > Seleccionar método...
15/05/2014 20:05:33 | Método seleccionado: fibMemo ( int , int[] )  [ void ]
15/05/2014 20:05:35 | Archivo > Asignar parámetros y lanzar animación.
15/05/2014 20:05:41 | Lanzar ejecución: fibMemo(2, {-1,-1,-1});
15/05/2014 20:05:43 | Visualización: [ >> ]
15/05/2014 20:05:45 | Botón > Estructura de datos en DYV
15/05/2014 20:05:45 | Botón > Estructura de datos en DYV: false
15/05/2014 20:05:47 | Menú seleccionado: Árbol
15/05/2014 20:05:48 | Menú deseleccionado: Árbol
15/05/2014 20:05:48 | Menú seleccionado: Traza
15/05/2014 20:05:48 | Menú deseleccionado: Traza
15/05/2014 20:05:48 | Menú seleccionado: Información
15/05/2014 20:05:49 | Menú deseleccionado: Información
15/05/2014 20:05:49 | Menú seleccionado: Árbol
15/05/2014 20:05:49 | Menú deseleccionado: Árbol
15/05/2014 20:05:49 | Árbol de recursión > Estructura de datos en DYV
15/05/2014 20:05:49 | Árbol de recursión > Estructura de datos en DYV: true
15/05/2014 20:05:52 | Botón > Estructura de datos en DYV
15/05/2014 20:05:52 | Botón > Estructura de datos en DYV: false
15/05/2014 20:05:53 | Menú seleccionado: Árbol
15/05/2014 20:05:54 | Menú deseleccionado: Árbol
15/05/2014 20:05:54 | Menú seleccionado: Traza
15/05/2014 20:05:54 | Menú deseleccionado: Traza
15/05/2014 20:05:55 | Botón > Estructura de datos en DYV
15/05/2014 20:05:55 | Botón > Estructura de datos en DYV: true
15/05/2014 20:05:57 | Menú seleccionado: Árbol
15/05/2014 20:05:58 | Menú deseleccionado: Árbol
15/05/2014 20:05:58 | Menú seleccionado: Traza
15/05/2014 20:05:59 | Menú deseleccionado: Traza
15/05/2014 20:05:59 | Menú seleccionado: Árbol
15/05/2014 20:06:01 | Menú deseleccionado: Árbol
15/05/2014 20:06:02 | Archivo > Cargar y procesar clase...
15/05/2014 20:06:08 | ¿Habilitar vistas para DYV? No
15/05/2014 20:06:09 | Preprocesador: clase cargada: 'C:\Users\Estefania\Desktop\Fib.java'
15/05/2014 20:06:17 | ----------------- FIN DE SESION 192.168.0.128



15/05/2014 20:06:23 | ----------------- FIN DE SESION 192.168.0.128



15/05/2014 20:06:57 | ----------------- INICIO DE SESION 192.168.0.128
15/05/2014 20:07:01 | Archivo > Cargar y procesar clase...
15/05/2014 20:07:06 | ¿Habilitar vistas para DYV? No
15/05/2014 20:07:07 | Preprocesador: clase cargada: 'C:\Users\Estefania\Desktop\Fib.java'
15/05/2014 20:07:12 | Menú seleccionado: Árbol
15/05/2014 20:07:12 | Menú deseleccionado: Árbol
15/05/2014 20:07:12 | Árbol de recursión > Árboles dinámicos
15/05/2014 20:07:12 | Árbol de recursión > Árboles dinámicos: true
15/05/2014 20:07:14 | Archivo > Seleccionar método...
15/05/2014 20:07:14 | Método seleccionado: fib1 ( int )  [ int ]
15/05/2014 20:07:15 | Archivo > Asignar parámetros y lanzar animación.
15/05/2014 20:07:18 | Lanzar ejecución: fib1(8);
15/05/2014 20:08:40 | Visualización: [ >| ]
15/05/2014 20:08:41 | Visualización: [ >| ]
15/05/2014 20:08:41 | Visualización: [ >| ]
15/05/2014 20:08:42 | Visualización: [ >| ]
15/05/2014 20:08:42 | Visualización: [ >| ]
15/05/2014 20:08:43 | Visualización: [ >| ]
15/05/2014 20:08:43 | Visualización: [ >| ]
15/05/2014 20:08:43 | Visualización: [ >| ]
15/05/2014 20:08:44 | Visualización: [ >| ]
15/05/2014 20:08:47 | Visualización: [ << ]
15/05/2014 20:08:48 | Visualización: [ >| ]
15/05/2014 20:08:49 | Visualización: [ >| ]
15/05/2014 20:08:50 | Visualización: [ >| ]
15/05/2014 20:08:50 | Visualización: [ >| ]
15/05/2014 20:08:51 | Visualización: [ >| ]
15/05/2014 20:08:51 | Visualización: [ >| ]
15/05/2014 20:08:52 | Visualización: [ >| ]
15/05/2014 20:08:52 | Visualización: [ >| ]
15/05/2014 20:08:52 | Visualización: [ >| ]
15/05/2014 20:08:53 | Visualización: [ >| ]
15/05/2014 20:08:53 | Visualización: [ >| ]
15/05/2014 20:08:53 | Visualización: [ >| ]
15/05/2014 20:08:53 | Visualización: [ >| ]
15/05/2014 20:08:53 | Visualización: [ >| ]
15/05/2014 20:08:55 | Visualización: [ << ]
15/05/2014 20:09:52 | ----------------- INICIO DE SESION 192.168.0.128
15/05/2014 20:09:56 | Archivo > Cargar y procesar clase...
15/05/2014 20:10:01 | ¿Habilitar vistas para DYV? No
15/05/2014 20:10:02 | Preprocesador: clase cargada: 'C:\Users\Estefania\Desktop\Fib.java'
15/05/2014 20:10:02 | Archivo > Seleccionar método...
15/05/2014 20:10:04 | Método seleccionado: fib1 ( int )  [ int ]
15/05/2014 20:10:05 | Archivo > Asignar parámetros y lanzar animación.
15/05/2014 20:10:07 | Lanzar ejecución: fib1(8);
15/05/2014 20:10:10 | Menú seleccionado: Árbol
15/05/2014 20:10:11 | Menú deseleccionado: Árbol
15/05/2014 20:10:11 | Árbol de recursión > Árboles dinámicos
15/05/2014 20:10:11 | Árbol de recursión > Árboles dinámicos: true
15/05/2014 20:10:14 | Visualización: [ >| ]
15/05/2014 20:10:15 | Visualización: [ >| ]
15/05/2014 20:10:15 | Visualización: [ >| ]
15/05/2014 20:10:16 | Visualización: [ >| ]
15/05/2014 20:10:16 | Visualización: [ >| ]
15/05/2014 20:10:17 | Visualización: [ >| ]
15/05/2014 20:10:17 | Visualización: [ >| ]
15/05/2014 20:10:18 | Visualización: [ >| ]
15/05/2014 20:10:18 | Visualización: [ >| ]
15/05/2014 20:10:19 | Visualización: [ >| ]
15/05/2014 20:10:19 | Visualización: [ >| ]
15/05/2014 20:10:19 | Visualización: [ >| ]
15/05/2014 20:10:20 | Visualización: [ >| ]
15/05/2014 20:10:20 | Visualización: [ >| ]
15/05/2014 20:10:21 | Visualización: [ >| ]
15/05/2014 20:10:21 | Visualización: [ >| ]
15/05/2014 20:10:22 | Visualización: [ >| ]
15/05/2014 20:10:22 | Visualización: [ >| ]
15/05/2014 20:10:23 | Visualización: [ >| ]
15/05/2014 20:10:23 | Visualización: [ >| ]
15/05/2014 20:10:23 | Visualización: [ >| ]
15/05/2014 20:10:24 | Visualización: [ >| ]
15/05/2014 20:10:24 | Visualización: [ >| ]
15/05/2014 20:10:25 | Visualización: [ >| ]
15/05/2014 20:10:25 | Visualización: [ >| ]
15/05/2014 20:10:26 | Visualización: [ >| ]
15/05/2014 20:10:26 | Visualización: [ >| ]
15/05/2014 20:10:26 | Visualización: [ >| ]
15/05/2014 20:10:27 | Visualización: [ >| ]
15/05/2014 20:10:27 | Visualización: [ >| ]
15/05/2014 20:10:28 | Visualización: [ >| ]
15/05/2014 20:10:28 | Visualización: [ >| ]
15/05/2014 20:10:29 | Visualización: [ >| ]
15/05/2014 20:10:29 | Visualización: [ >| ]
15/05/2014 20:10:29 | Visualización: [ >| ]
15/05/2014 20:10:30 | Visualización: [ >| ]
15/05/2014 20:10:30 | Visualización: [ >| ]
15/05/2014 20:10:31 | Visualización: [ >| ]
15/05/2014 20:10:31 | Visualización: [ >| ]
15/05/2014 20:10:31 | Visualización: [ >| ]
15/05/2014 20:10:31 | Visualización: [ >| ]
15/05/2014 20:10:32 | Visualización: [ >| ]
15/05/2014 20:10:32 | Visualización: [ >| ]
15/05/2014 20:10:32 | Visualización: [ >| ]
15/05/2014 20:10:32 | Visualización: [ >| ]
15/05/2014 20:10:33 | Visualización: [ >| ]
15/05/2014 20:10:33 | Visualización: [ >| ]
15/05/2014 20:10:33 | Visualización: [ >| ]
15/05/2014 20:10:33 | Visualización: [ >| ]
15/05/2014 20:10:33 | Visualización: [ >| ]
15/05/2014 20:10:33 | Visualización: [ >| ]
15/05/2014 20:10:34 | Visualización: [ >| ]
15/05/2014 20:10:34 | Visualización: [ >| ]
15/05/2014 20:10:34 | Visualización: [ >| ]
15/05/2014 20:10:34 | Visualización: [ >| ]
15/05/2014 20:10:34 | Visualización: [ >| ]
15/05/2014 20:10:35 | Visualización: [ >| ]
15/05/2014 20:10:35 | Visualización: [ >| ]
15/05/2014 20:10:35 | Visualización: [ >| ]
15/05/2014 20:10:35 | Visualización: [ >| ]
15/05/2014 20:10:35 | Visualización: [ >| ]
15/05/2014 20:10:35 | Visualización: [ >| ]
15/05/2014 20:10:36 | Visualización: [ >| ]
15/05/2014 20:10:36 | Visualización: [ >| ]
15/05/2014 20:10:36 | Visualización: [ >| ]
15/05/2014 20:10:36 | Visualización: [ >| ]
15/05/2014 20:10:36 | Visualización: [ >| ]
15/05/2014 20:10:36 | Visualización: [ >| ]
15/05/2014 20:10:37 | Visualización: [ >| ]
15/05/2014 20:10:37 | Visualización: [ >| ]
15/05/2014 20:10:37 | Visualización: [ >| ]
15/05/2014 20:10:37 | Visualización: [ >| ]
15/05/2014 20:10:38 | Visualización: [ >| ]
15/05/2014 20:10:38 | Visualización: [ >| ]
15/05/2014 20:10:38 | Visualización: [ >| ]
15/05/2014 20:10:38 | Visualización: [ >| ]
15/05/2014 20:10:38 | Visualización: [ >| ]
15/05/2014 20:10:39 | Visualización: [ << ]
15/05/2014 20:10:40 | Visualización: [ >> ]
15/05/2014 20:10:42 | Visualización: [ << ]
15/05/2014 20:10:43 | Visualización: [ >| ]
15/05/2014 20:10:44 | Visualización: [ >| ]
15/05/2014 20:10:44 | Visualización: [ >| ]
15/05/2014 20:10:44 | Visualización: [ >| ]
15/05/2014 20:10:45 | Visualización: [ >| ]
15/05/2014 20:10:45 | Visualización: [ >| ]
15/05/2014 20:10:46 | Visualización: [ >| ]
15/05/2014 20:10:46 | Visualización: [ >| ]
15/05/2014 20:10:46 | Visualización: [ >| ]
15/05/2014 20:10:47 | Visualización: [ >| ]
15/05/2014 20:10:47 | Visualización: [ >| ]
15/05/2014 20:10:48 | Visualización: [ >| ]
15/05/2014 20:10:48 | Visualización: [ >| ]
15/05/2014 20:10:48 | Visualización: [ >| ]
15/05/2014 20:10:49 | Visualización: [ >| ]
15/05/2014 20:10:49 | Visualización: [ >| ]
15/05/2014 20:10:50 | Visualización: [ >| ]
15/05/2014 20:10:50 | Visualización: [ >| ]
15/05/2014 20:10:50 | Visualización: [ >| ]
15/05/2014 20:10:51 | Visualización: [ >| ]
15/05/2014 20:10:53 | ----------------- FIN DE SESION 192.168.0.128



15/05/2014 20:11:24 | ----------------- FIN DE SESION 192.168.0.128



15/05/2014 20:11:26 | ----------------- INICIO DE SESION 192.168.0.128
15/05/2014 20:11:30 | Archivo > Cargar y procesar clase...
15/05/2014 20:11:34 | ¿Habilitar vistas para DYV? No
15/05/2014 20:11:35 | Preprocesador: clase cargada: 'C:\Users\Estefania\Desktop\Fib.java'
15/05/2014 20:11:38 | Menú seleccionado: Árbol
15/05/2014 20:11:39 | Menú deseleccionado: Árbol
15/05/2014 20:11:39 | Árbol de recursión > Árboles dinámicos
15/05/2014 20:11:39 | Árbol de recursión > Árboles dinámicos: true
15/05/2014 20:11:40 | Archivo > Seleccionar método...
15/05/2014 20:11:42 | Método seleccionado: fib1 ( int )  [ int ]
15/05/2014 20:11:43 | Archivo > Asignar parámetros y lanzar animación.
15/05/2014 20:11:45 | Lanzar ejecución: fib1(8);
15/05/2014 20:11:47 | Visualización: [ >| ]
15/05/2014 20:11:47 | Visualización: [ >| ]
15/05/2014 20:11:47 | Visualización: [ >| ]
15/05/2014 20:11:48 | Visualización: [ >| ]
15/05/2014 20:11:48 | Visualización: [ >| ]
15/05/2014 20:11:51 | Visualización: [ >| ]
15/05/2014 20:11:51 | Visualización: [ >| ]
15/05/2014 20:11:52 | Visualización: [ >| ]
15/05/2014 20:11:52 | Visualización: [ >| ]
15/05/2014 20:11:53 | Visualización: [ >| ]
15/05/2014 20:11:53 | Visualización: [ >| ]
15/05/2014 20:11:54 | Visualización: [ >| ]
15/05/2014 20:11:54 | Visualización: [ >| ]
15/05/2014 20:11:54 | Visualización: [ >| ]
15/05/2014 20:11:55 | Visualización: [ >| ]
15/05/2014 20:11:55 | Visualización: [ >| ]
15/05/2014 20:11:56 | Visualización: [ >| ]
15/05/2014 20:11:56 | Visualización: [ >| ]
15/05/2014 20:11:57 | Visualización: [ >| ]
15/05/2014 20:11:57 | Visualización: [ >| ]
15/05/2014 20:11:57 | Visualización: [ >| ]
15/05/2014 20:11:58 | Visualización: [ >| ]
15/05/2014 20:11:58 | Visualización: [ >| ]
15/05/2014 20:11:58 | Visualización: [ >| ]
15/05/2014 20:11:58 | Visualización: [ >| ]
15/05/2014 20:11:58 | Visualización: [ >| ]
15/05/2014 20:11:59 | Visualización: [ >| ]
15/05/2014 20:11:59 | Visualización: [ >| ]
15/05/2014 20:11:59 | Visualización: [ >| ]
15/05/2014 20:12:00 | Visualización: [ << ]
15/05/2014 20:12:02 | Visualización: [ >| ]
15/05/2014 20:12:02 | Visualización: [ >| ]
15/05/2014 20:12:02 | Visualización: [ >| ]
15/05/2014 20:12:03 | Visualización: [ >| ]
15/05/2014 20:12:03 | Visualización: [ >| ]
15/05/2014 20:12:04 | Visualización: [ >| ]
15/05/2014 20:12:04 | Visualización: [ >| ]
15/05/2014 20:12:04 | Visualización: [ >| ]
15/05/2014 20:12:04 | Visualización: [ >| ]
15/05/2014 20:12:04 | Visualización: [ >| ]
15/05/2014 20:12:05 | Visualización: [ >| ]
15/05/2014 20:12:05 | Visualización: [ >| ]
15/05/2014 20:12:05 | Visualización: [ >| ]
15/05/2014 20:12:05 | Visualización: [ >| ]
15/05/2014 20:12:05 | Visualización: [ >| ]
15/05/2014 20:12:05 | Visualización: [ >| ]
15/05/2014 20:12:06 | Visualización: [ >| ]
15/05/2014 20:12:06 | Visualización: [ >> ]
15/05/2014 20:12:08 | Visualización: [ << ]
15/05/2014 20:12:11 | Visualización: [ >| ]
15/05/2014 20:12:12 | Visualización: [ >| ]
15/05/2014 20:12:12 | Visualización: [ >| ]
15/05/2014 20:12:13 | Visualización: [ >| ]
15/05/2014 20:12:13 | Visualización: [ >| ]
15/05/2014 20:12:14 | Visualización: [ >| ]
15/05/2014 20:12:14 | Visualización: [ >| ]
15/05/2014 20:12:14 | Visualización: [ >| ]
15/05/2014 20:12:15 | Visualización: [ >| ]
15/05/2014 20:12:15 | Visualización: [ >| ]
15/05/2014 20:12:17 | ----------------- FIN DE SESION 192.168.0.128



15/05/2014 20:12:37 | ----------------- INICIO DE SESION 192.168.0.128
15/05/2014 20:12:46 | Archivo > Cargar y procesar clase...
15/05/2014 20:12:52 | ¿Habilitar vistas para DYV? No
15/05/2014 20:12:53 | Preprocesador: clase cargada: 'C:\Users\Estefania\Desktop\Fib.java'
15/05/2014 20:12:54 | Archivo > Seleccionar método...
15/05/2014 20:12:56 | Método seleccionado: fib1 ( int )  [ int ]
15/05/2014 20:12:56 | Archivo > Asignar parámetros y lanzar animación.
15/05/2014 20:12:59 | Lanzar ejecución: fib1(8);
15/05/2014 20:13:01 | Menú seleccionado: Árbol
15/05/2014 20:13:02 | Menú deseleccionado: Árbol
15/05/2014 20:13:02 | Árbol de recursión > Árboles dinámicos
15/05/2014 20:13:02 | Árbol de recursión > Árboles dinámicos: true
15/05/2014 20:13:03 | Visualización: [ >| ]
15/05/2014 20:13:04 | Visualización: [ >| ]
15/05/2014 20:13:04 | Visualización: [ >| ]
15/05/2014 20:13:05 | Visualización: [ >| ]
15/05/2014 20:13:05 | Visualización: [ >| ]
15/05/2014 20:13:08 | Visualización: [ >| ]
15/05/2014 20:13:09 | Visualización: [ >| ]
15/05/2014 20:13:09 | Visualización: [ >| ]
15/05/2014 20:13:11 | Visualización: [ >| ]
15/05/2014 20:13:12 | Visualización: [ >| ]
15/05/2014 20:13:12 | Visualización: [ >| ]
15/05/2014 20:13:13 | Visualización: [ >| ]
15/05/2014 20:13:14 | Visualización: [ << ]
15/05/2014 20:13:16 | Visualización: [ >| ]
15/05/2014 20:13:16 | Visualización: [ >| ]
15/05/2014 20:13:17 | Visualización: [ >| ]
15/05/2014 20:13:17 | Visualización: [ >| ]
15/05/2014 20:13:18 | Visualización: [ >| ]
15/05/2014 20:13:19 | Visualización: [ >| ]
15/05/2014 20:13:19 | Visualización: [ >| ]
15/05/2014 20:13:20 | Visualización: [ >| ]
15/05/2014 20:13:20 | Visualización: [ >| ]
15/05/2014 20:13:21 | Visualización: [ >| ]
15/05/2014 20:13:23 | Visualización: [ << ]
15/05/2014 20:13:25 | Visualización: [ >| ]
15/05/2014 20:13:25 | Visualización: [ >| ]
15/05/2014 20:13:26 | Visualización: [ >| ]
15/05/2014 20:13:32 | Visualización: [ >| ]
15/05/2014 20:13:33 | Visualización: [ >| ]
15/05/2014 20:13:34 | Visualización: [ >| ]
15/05/2014 20:13:35 | Visualización: [ << ]
15/05/2014 20:13:36 | Visualización: [ >| ]
15/05/2014 20:13:36 | Visualización: [ >| ]
15/05/2014 20:13:37 | Visualización: [ >| ]
15/05/2014 20:13:38 | Visualización: [ >| ]
15/05/2014 20:13:38 | Visualización: [ >| ]
15/05/2014 20:13:39 | Visualización: [ >| ]
15/05/2014 20:13:39 | Visualización: [ >| ]
15/05/2014 20:13:40 | Menú seleccionado: Árbol
15/05/2014 20:13:40 | Menú deseleccionado: Árbol
15/05/2014 20:13:40 | Menú seleccionado: Traza
15/05/2014 20:13:41 | Menú deseleccionado: Traza
15/05/2014 20:13:41 | Menú seleccionado: Árbol
15/05/2014 20:13:41 | Menú deseleccionado: Árbol
15/05/2014 20:13:41 | Árbol de recursión > Árboles dinámicos
15/05/2014 20:13:42 | Árbol de recursión > Árboles dinámicos: false
15/05/2014 20:13:43 | Visualización: [ << ]
15/05/2014 20:13:45 | Visualización: [ >| ]
15/05/2014 20:13:46 | Visualización: [ >| ]
15/05/2014 20:13:46 | Visualización: [ >| ]
15/05/2014 20:13:47 | Visualización: [ >| ]
15/05/2014 20:13:47 | Visualización: [ >| ]
15/05/2014 20:13:48 | Visualización: [ >| ]
15/05/2014 20:13:48 | Visualización: [ >| ]
15/05/2014 20:13:49 | Visualización: [ >| ]
15/05/2014 20:13:49 | Visualización: [ >| ]
15/05/2014 20:13:49 | Visualización: [ >| ]
15/05/2014 20:13:50 | Visualización: [ >| ]
15/05/2014 20:13:50 | Visualización: [ >| ]
15/05/2014 20:13:50 | Visualización: [ >| ]
15/05/2014 20:13:50 | Visualización: [ >| ]
15/05/2014 20:13:51 | Visualización: [ >| ]
15/05/2014 20:13:51 | Visualización: [ >| ]
15/05/2014 20:13:51 | Visualización: [ >| ]
15/05/2014 20:13:51 | Visualización: [ >| ]
15/05/2014 20:13:51 | Visualización: [ >| ]
15/05/2014 20:13:52 | Visualización: [ >| ]
15/05/2014 20:13:52 | Visualización: [ >| ]
15/05/2014 20:13:52 | Visualización: [ >| ]
15/05/2014 20:13:52 | Visualización: [ >| ]
